chrom	start	end	hgnc_symbol	hgnc_id	region_type
chr15	59610783	59611782	GCNT3	4205	promoter
chr15	59657516	59658515	GTF2A2	4647	promoter
chr15	59689321	59690320	BNIP2	1083	promoter
chr15	60003311	60004310	FOXB1	3799	promoter
chr15	60397987	60398986	ANXA2	537	promoter
chr15	60479143	60480142	ICE2	29885	promoter
chr15	61229303	61230302	RORA	10258	promoter
chr15	62060448	62061447	VPS13C	23594	promoter
chr15	62065977	62066976	C2CD4A	33627	promoter
chr15	62165286	62166285	C2CD4B	33628	promoter
chr15	62389550	62390549	TLN2	15447	promoter
chr15	63041747	63042746	TPM1	12010	promoter
chr15	63120861	63121860	LACTB	16468	promoter
chr15	63157478	63158477	RPS27L	18476	promoter
chr15	63188606	63189605	RAB8B	30273	promoter
chr15	63276605	63277604	APH1B	24080	promoter
chr15	63381847	63382846	CA12	1371	promoter
chr15	63503593	63504592	USP3	12626	promoter
chr15	63596387	63597386	FBXL22	27537	promoter
chr15	63833949	63834948	HERC1	4867	promoter
chr15	64046486	64047485	DAPK2	2675	promoter
chr15	64094982	64095981	SNX1	11172	promoter
chr15	64093839	64094838	CIAO2A	26235	promoter
chr15	64150731	64151730	SNX22	16315	promoter
chr15	64163023	64164022	PPIB	9255	promoter
chr15	64356174	64357173	CSNK1G1	2454	promoter
chr15	64381442	64382441	PCLAF	28961	promoter
chr15	64386836	64387835	TRIP4	12310	promoter
chr15	64459578	64460577	ZNF609	29003	promoter
chr15	64703282	64704281	OAZ2	8096	promoter
chr15	64775590	64776589	RBPMS2	19098	promoter
chr15	64825648	64826647	PIF1	26220	promoter
chr15	64840915	64841914	PLEKHO2	30026	promoter
chr15	64910902	64911901	ANKDD1A	28002	promoter
chr15	64989915	64990914	SPG21	20373	promoter
chr15	65029640	65030639	MTFMT	29666	promoter
chr15	65044387	65045386	SLC51B	29956	promoter
chr15	65067992	65068991	RASL12	30289	promoter
chr15	65075746	65076745	KBTBD13	37227	promoter
chr15	65115201	65116200	UBAP1L	40028	promoter
chr15	65133809	65134808	PDCD7	8767	promoter
chr15	65185343	65186342	CLPX	2088	promoter
chr15	65211474	65212473	CILP	1980	promoter
chr15	65286884	65287883	PARP16	26040	promoter
chr15	65378003	65379002	IGDCC3	9700	promoter
chr15	65422948	65423947	IGDCC4	13770	promoter
chr15	65517690	65518689	DPP8	16490	promoter
chr15	65529463	65530462	HACD3	24175	promoter
chr15	65611132	65612131	INTS14	25372	promoter
chr15	65620938	65621937	SLC24A1	10975	promoter
chr15	65868491	65869490	RAB11A	9760	promoter
chr15	65792294	65793293	DENND4A	24321	promoter
chr15	66253751	66254750	MEGF11	29635	promoter
chr15	66292568	66293567	DIS3L	28698	promoter
chr15	66356686	66357685	TIPIN	30750	promoter
chr15	66385912	66386911	MAP2K1	6840	promoter
chr15	66497763	66498762	SNAPC5	15484	promoter
chr15	66504326	66505325	ZWILCH	25468	promoter
chr15	66504856	66505855	RPL4	10353	promoter
chr15	66565999	66566998	LCTL	15583	promoter
chr15	66701236	66702235	SMAD6	6772	promoter
chr15	67064602	67065601	SMAD3	6769	promoter
chr15	67253786	67254785	IQCH	25721	promoter
chr15	67254662	67255661	AAGAB	25662	promoter
chr15	67520131	67521130	C15orf61	34453	promoter
chr15	67541703	67542702	MAP2K5	6845	promoter
chr15	67824509	67825508	SKOR1	21326	promoter
chr15	68053315	68054314	PIAS1	2752	promoter
chr15	68205333	68206332	CALML4	18445	promoter
chr15	68229729	68230728	CLN6	2077	promoter
chr15	68276745	68277744	FEM1B	3649	promoter
chr15	68432164	68433163	ITGA11	6136	promoter
chr15	68577993	68578992	CORO2B	2256	promoter
chr15	68929525	68930524	SPESP1	15570	promoter
chr15	68820896	68821895	ANP32A	13233	promoter
chr15	69013695	69014694	NOX5	14874	promoter
chr15	69159635	69160634	GLCE	17855	promoter
chr15	69297912	69298911	PAQR5	29645	promoter
chr15	69413349	69414348	KIF23	6392	promoter
chr15	69451818	69452817	RPLP1	10372	promoter
chr15	70097918	70098917	TLE3	11839	promoter
chr15	70763559	70764558	UACA	15947	promoter
chr15	70891826	70892825	LRRC49	25965	promoter
chr15	70854158	70855157	LARP6	24012	promoter
chr15	70892434	70893433	THAP10	23193	promoter
chr15	71114471	71115470	THSD4	25835	promoter
chr15	71809554	71810553	NR2E3	7974	promoter
chr15	72117403	72118402	SENP8	22992	promoter
chr15	72118151	72119150	MYO9A	7608	promoter
chr15	72197788	72198787	GRAMD2A	27287	promoter
chr15	72231191	72232190	PKM	9021	promoter
chr15	72272555	72273554	PARP6	26921	promoter
chr15	72320158	72321157	CELF6	14059	promoter
chr15	72376015	72377014	HEXA	4878	promoter
chr15	72397305	72398304	TMEM202	33733	promoter
chr15	72473330	72474329	ARIH1	689	promoter
chr15	72653697	72654696	GOLGA6B	32205	promoter
chr15	72686183	72687182	HIGD2B	26984	promoter
chr15	72685207	72686206	BBS4	969	promoter
chr15	72783759	72784758	ADPGK	25250	promoter
chr15	73051463	73052462	NEO1	7754	promoter
chr15	73368959	73369958	HCN4	16882	promoter
chr15	73442164	73443163	REC114	25065	promoter
chr15	73633390	73634389	NPTN	17867	promoter
chr15	73683383	73684382	CD276	19137	promoter
chr15	73753352	73754351	INSYN1	33753	promoter
chr15	73872564	73873563	TBC1D21	28536	promoter
chr15	73925462	73926461	LOXL1	6665	promoter
chr15	73992296	73993295	STOML1	14560	promoter
chr15	73993716	73994715	PML	9113	promoter
chr15	74082551	74083550	GOLGA6A	13567	promoter
chr15	74129586	74130585	ISLR2	29286	promoter
chr15	74172710	74173709	ISLR	6133	promoter
chr15	74235326	74236325	CCDC33	26552	promoter
chr15	74202788	74203787	STRA6	30650	promoter
chr15	74367647	74368646	CYP11A1	2590	promoter
chr15	74433959	74434958	SEMA7A	10741	promoter
chr15	74461161	74462160	UBL7	28221	promoter
chr15	74540220	74541219	ARID3B	14350	promoter
chr15	74614836	74615835	CLK3	2071	promoter
chr15	74696025	74697024	EDC3	26114	promoter
chr15	74725529	74726528	CYP1A1	2595	promoter
chr15	74747845	74748844	CYP1A2	2596	promoter
chr15	74781080	74782079	CSK	2444	promoter
chr15	74811835	74812834	LMAN1L	6632	promoter
chr15	74825627	74826626	CPLX3	27652	promoter
chr15	74843157	74844156	ULK3	19703	promoter
chr15	74873366	74874365	SCAMP2	10564	promoter
chr15	74889042	74890041	MPI	7216	promoter
chr15	74906852	74907851	FAM219B	24695	promoter
chr15	74938074	74939073	COX5A	2267	promoter
chr15	74956773	74957772	RPP25	30361	promoter
chr15	74994563	74995562	SCAMP5	30386	promoter
chr15	75022590	75023589	PPCDC	28107	promoter
chr15	75200882	75201881	C15orf39	24497	promoter
chr15	75257334	75258333	GOLGA6C	32206	promoter
chr15	75281835	75282834	GOLGA6D	32204	promoter
chr15	75335063	75336062	COMMD4	26027	promoter
chr15	75346039	75347038	NEIL1	18448	promoter
chr15	75368608	75369607	MAN2C1	6827	promoter
chr15	75451691	75452690	SIN3A	19353	promoter
chr15	75579316	75580315	PTPN9	9661	promoter
chr15	75625726	75626725	SNUPN	14245	promoter
chr15	75646912	75647911	SNX33	28468	promoter
chr15	75640225	75641224	IMP3	14497	promoter
chr15	75712849	75713848	CSPG4	2466	promoter
chr15	75723041	75724040	CIMAP1C	28735	promoter
chr15	75842447	75843446	UBE2Q2	19248	promoter
chr15	75902878	75903877	FBXO22	13593	promoter
chr15	76012425	76013424	NRG4	29862	promoter
chr15	76058985	76059984	TMEM266	26763	promoter
chr15	76311470	76312469	ETFA	3481	promoter
chr15	76335773	76336772	ISL2	18524	promoter
chr15	76905341	76906340	SCAPER	13081	promoter
chr15	76930749	76931748	RCN2	9935	promoter
chr15	76994126	76995125	PSTPIP1	9580	promoter
chr15	77071110	77072109	TSPAN3	17752	promoter
chr15	77420105	77421104	PEAK1	29431	promoter
chr15	77419888	77420887	HMG20A	5001	promoter
chr15	77632913	77633912	LINGO1	21205	promoter
chr15	78077712	78078711	TBC1D2B	29183	promoter
chr15	78091561	78092560	SH2D7	34549	promoter
chr15	78148362	78149361	IDH3A	5384	promoter
chr15	78131446	78132445	CIB2	24579	promoter
chr15	78234566	78235565	ACSBG1	29567	promoter
chr15	78263562	78264561	DNAJA4	14885	promoter
chr15	78299610	78300609	SKIC8	30300	promoter
chr15	78339353	78340352	CRABP1	2338	promoter
chr15	78437216	78438215	IREB2	6115	promoter
chr15	78506577	78507576	HYKK	34403	promoter
chr15	78539444	78540443	PSMA4	9533	promoter
chr15	78564520	78565519	CHRNA5	1959	promoter
chr15	78620997	78621996	CHRNA3	1957	promoter
chr15	78641211	78642210	CHRNB4	1964	promoter
chr15	78871890	78872889	MORF4L1	16989	promoter
chr15	78811465	78812464	ADAMTS7	223	promoter
chr15	78945047	78946046	CTSH	2535	promoter
chr15	79090781	79091780	RASGRF1	9875	promoter
chr15	79281722	79282721	ANKRD34C	33888	promoter
chr15	79310112	79311111	TMED3	28889	promoter
chr15	79431336	79432335	MINAR1	29172	promoter
chr15	79897015	79898014	MTHFS	7437	promoter
chr15	79971197	79972196	BCL2A1	991	promoter
chr15	80058676	80059675	ZFAND6	30164	promoter
chr15	80151999	80152998	FAH	3579	promoter
chr15	80252214	80253213	CTXND1	50507	promoter
chr15	80403382	80404381	ARNT2	16876	promoter
chr15	80694310	80695309	ABHD17C	26925	promoter
chr15	80778370	80779369	CEMIP	29213	promoter
chr15	80989820	80990819	MESD	13520	promoter
chr15	80999923	81000922	TLNRD1	13519	promoter
chr15	81133270	81134269	CFAP161	26782	promoter
chr15	81195879	81196878	IL16	5980	promoter
chr15	81324142	81325141	STARD5	18065	promoter
chr15	81374214	81375213	TMC3	22995	promoter
chr15	82046019	82047018	MEX3B	25297	promoter
chr15	82262735	82263734	EFL1	25789	promoter
chr15	82261818	82262817	SAXO2	33727	promoter
chr15	82349476	82350475	GOLGA6L10	37228	promoter
chr15	82428816	82429815	GOLGA6L9	37229	promoter
chr15	82540458	82541457	RPS17	10397	promoter
chr15	82647364	82648363	CPEB1	21744	promoter
chr15	82709876	82710875	AP3B2	567	promoter
chr15	82806070	82807069	FSD2	18024	promoter
chr15	82808628	82809627	WHAMM	30493	promoter
chr15	82952721	82953720	HOMER2	17513	promoter
chr15	82985210	82986209	RAMAC	31022	promoter
chr15	83011640	83012639	C15orf40	28443	promoter
chr15	83067253	83068252	BTBD1	1120	promoter
chr15	83106645	83107644	TM6SF1	11860	promoter
chr15	83207824	83208823	HDGFL3	24937	promoter
chr15	83284665	83285664	BNC1	1081	promoter
chr15	83446341	83447340	SH3GL3	10832	promoter
chr15	83653123	83654122	ADAMTSL3	14633	promoter
chr15	84234773	84235772	GOLGA6L4	27256	promoter
chr15	84600009	84601008	ZSCAN2	20994	promoter
chr15	84654284	84655283	WDR73	25928	promoter
chr15	84658200	84659199	NMB	7842	promoter
chr15	84716140	84717139	SEC11A	17718	promoter
chr15	84747592	84748591	ZNF592	28986	promoter
chr15	84816356	84817355	ALPK3	17574	promoter
chr15	84883662	84884661	SLC28A1	11001	promoter
chr15	84980856	84981855	PDE8A	8793	promoter
chr15	85379603	85380602	AKAP13	371	promoter
chr15	85794926	85795925	KLHL25	25732	promoter
chr15	86078871	86079870	AGBL1	26504	promoter
chr15	88256740	88257739	NTRK3	8033	promoter
chr15	88467389	88468388	MRPL46	1192	promoter
chr15	88466708	88467707	MRPS11	14050	promoter
chr15	88546682	88547681	DET1	25477	promoter
chr15	88620340	88621339	AEN	25722	promoter
chr15	88638016	88639015	ISG20	6130	promoter
chr15	88802436	88803435	ACAN	319	promoter
chr15	88895545	88896544	HAPLN3	21446	promoter
chr15	88913380	88914379	MFGE8	7036	promoter
chr15	89087456	89088455	ABHD2	18717	promoter
chr15	89221580	89222579	RLBP1	10024	promoter
chr15	89242979	89243978	FANCI	25568	promoter
chr15	89333810	89334809	POLGARF	56246	promoter
chr15	89334825	89335824	POLG	9179	promoter
chr15	89496584	89497583	RHCG	18140	promoter
chr15	89574469	89575468	TICRR	28704	promoter
chr15	89655468	89656467	KIF7	30497	promoter
chr15	89679368	89680367	PLIN1	9076	promoter
chr15	89690755	89691754	PEX11A	8852	promoter
chr15	89689811	89690810	WDR93	26924	promoter
chr15	89751250	89752249	MESP1	29658	promoter
chr15	89775332	89776331	MESP2	29659	promoter
chr15	89814853	89815852	ANPEP	500	promoter
chr15	89893995	89894994	AP3S2	571	promoter
chr15	89912953	89913952	ARPIN	28782	promoter
chr15	90000324	90001323	ZNF710	25352	promoter
chr15	90102469	90103468	IDH2	5383	promoter
chr15	90200330	90201329	SEMA4B	10730	promoter
chr15	90233209	90234208	GDPGP1	34360	promoter
chr15	90233942	90234941	CIB1	16920	promoter
chr15	90248556	90249555	TTLL13	32484	promoter
chr15	90264672	90265671	NGRN	18077	promoter
chr15	90351284	90352283	ZNF774	33108	promoter
chr15	90387242	90388241	IQGAP1	6110	promoter
chr15	90528923	90529922	CRTC3	26148	promoter
chr15	90716346	90717345	BLM	1058	promoter
chr15	90867588	90868587	FURIN	8568	promoter
chr15	90883504	90884503	FES	3657	promoter
chr15	90902302	90903301	MAN2A2	6825	promoter
chr15	90934285	90935284	UNC45A	30594	promoter
chr15	90932550	90933549	HDDC3	30522	promoter
chr15	90953884	90954883	RCCD1	30457	promoter
chr15	90994536	90995535	PRC1	9341	promoter
chr15	91022595	91023594	VPS33B	12712	promoter
chr15	91099257	91100256	SV2B	16874	promoter
chr15	91852708	91853707	SLCO3A1	10952	promoter
chr15	92392881	92393880	ST8SIA2	10870	promoter
chr15	92655776	92656775	FAM174B	34339	promoter
chr15	92899324	92900323	CHD2	1917	promoter
chr15	93089212	93090211	RGMA	30308	promoter
chr15	94230561	94231560	MCTP2	25636	promoter
chr15	96329700	96330699	NR2F2	7976	promoter
chr15	97959703	97960702	ARRDC4	28087	promoter
chr15	98647539	98648538	IGF1R	5465	promoter
chr15	99007793	99008792	PGPEP1L	27080	promoter
chr15	99104080	99105079	SYNM	24466	promoter
chr15	99249582	99250581	TTC23	25730	promoter
chr15	99250481	99251480	LRRC28	28355	promoter
chr15	99564984	99565983	MEF2A	6993	promoter
chr15	99733438	99734437	LYSMD4	26571	promoter
chr15	100341976	100342975	ADAMTS17	17109	promoter
chr15	100528951	100529950	CERS3	23752	promoter
chr15	100601589	100602588	ASB7	17182	promoter
chr15	100602185	100603184	LINS1	30922	promoter
chr15	100878831	100879830	ALDH1A3	409	promoter
chr15	100918357	100919356	LRRK1	18608	promoter
chr15	101252049	101253048	CHSY1	17198	promoter
chr15	101277486	101278485	SELENOS	30396	promoter
chr15	101295249	101296248	SNRPA1	11152	promoter
chr15	101489708	101490707	PCSK6	8569	promoter
chr15	101652382	101653381	TM2D3	24128	promoter
chr15	101724474	101725473	TARS3	24728	promoter
chr15	101802509	101803508	OR4F6	15372	promoter
chr15	101811202	101812201	OR4F15	15078	promoter
chr15	101923114	101924113	OR4F4	8301	promoter
chr16	53609	54608	POLR3K	14121	promoter
chr16	52828	53827	SNRNP25	14161	promoter
chr16	72632	73631	RHBDF1	20561	promoter
chr16	77225	78224	MPG	7211	promoter
chr16	138674	139673	NPRL3	14124	promoter
chr16	151644	152643	HBZ	4835	promoter
chr16	164978	165977	HBM	4826	promoter
chr16	171876	172875	HBA2	4824	promoter
chr16	175680	176679	HBA1	4823	promoter
chr16	179459	180458	HBQ1	4833	promoter
chr16	229450	230449	LUC7L	6723	promoter
chr16	233821	234820	FAM234A	14163	promoter
chr16	275945	276944	RGS11	9993	promoter
chr16	279591	280590	ARHGDIG	680	promoter
chr16	282164	283163	PDIA2	14180	promoter
chr16	352724	353723	AXIN1	903	promoter
chr16	370539	371538	MRPL28	14484	promoter
chr16	381979	382978	PGAP6	17205	promoter
chr16	396199	397198	NME4	7852	promoter
chr16	400885	401884	DECR2	2754	promoter
chr16	424649	425648	RAB11FIP3	17224	promoter
chr16	526712	527711	CAPN15	11182	promoter
chr16	559394	560393	PRR35	14139	promoter
chr16	568968	569967	PIGQ	14135	promoter
chr16	566005	567004	NHLRC4	26700	promoter
chr16	589066	590065	RAB40C	18285	promoter
chr16	629985	630984	WFIKKN1	30912	promoter
chr16	636306	637305	METTL26	14141	promoter
chr16	640828	641827	MCRIP2	14142	promoter
chr16	648365	649364	WDR90	26960	promoter
chr16	667132	668131	RHOT2	21169	promoter
chr16	674671	675670	RHBDL1	10007	promoter
chr16	679410	680409	STUB1	11427	promoter
chr16	684335	685334	JMJD8	14148	promoter
chr16	690399	691398	WDR24	20852	promoter
chr16	705802	706801	FBXL16	14150	promoter
chr16	714118	715117	METRN	14151	promoter
chr16	720146	721145	ANTKMT	14152	promoter
chr16	726106	727105	HAGHL	14177	promoter
chr16	726444	727443	CCDC78	14153	promoter
chr16	740998	741997	CIAO3	14179	promoter
chr16	759734	760733	MSLN	7371	promoter
chr16	782055	783054	MSLNL	14170	promoter
chr16	787620	788619	CHTF18	18435	promoter
chr16	788382	789381	RPUSD1	14173	promoter
chr16	800735	801734	GNG13	14131	promoter
chr16	970985	971984	LMF1	14154	promoter
chr16	980770	981769	SOX8	11203	promoter
chr16	1071747	1072746	SSTR5	11334	promoter
chr16	1096245	1097244	C1QTNF8	31374	promoter
chr16	1152106	1153105	CACNA1H	1395	promoter
chr16	1225269	1226268	TPSG1	14134	promoter
chr16	1230185	1231184	TPSB2	14120	promoter
chr16	1239705	1240704	TPSAB1	12019	promoter
chr16	1255069	1256068	TPSD1	14118	promoter
chr16	1308636	1309635	UBE2I	12485	promoter
chr16	1332645	1333644	BAIAP3	948	promoter
chr16	1351879	1352878	TSR3	14175	promoter
chr16	1350931	1351930	GNPTG	23026	promoter
chr16	1414705	1415704	UNKL	14184	promoter
chr16	1420748	1421747	UQCC4	27558	promoter
chr16	1430078	1431077	PERCC1	52293	promoter
chr16	1444557	1445556	CCDC154	34454	promoter
chr16	1475029	1476028	CLCN7	2025	promoter
chr16	1488945	1489944	PTX4	14171	promoter
chr16	1492360	1493359	TELO2	29099	promoter
chr16	1532666	1533665	TMEM204	14158	promoter
chr16	1612073	1613072	IFT140	29077	promoter
chr16	1611360	1612359	CRAMP1	14122	promoter
chr16	1677279	1678278	JPT2	14137	promoter
chr16	1705195	1706194	MAPK8IP3	6884	promoter
chr16	1771544	1772543	NME3	7851	promoter
chr16	1771810	1772809	EME2	27289	promoter
chr16	1773135	1774134	MRPS34	16618	promoter
chr16	1781960	1782959	NUBP2	8042	promoter
chr16	1782572	1783571	SPSB3	30629	promoter
chr16	1793706	1794705	IGFALS	5468	promoter
chr16	1826206	1827205	FAHD1	14169	promoter
chr16	1826826	1827825	HAGH	4805	promoter
chr16	1872165	1873164	MEIOB	28569	promoter
chr16	1918416	1919415	HS3ST6	14178	promoter
chr16	1943200	1944199	MSRB1	14133	promoter
chr16	1954690	1955689	RPL3L	10351	promoter
chr16	1958538	1959537	NDUFB10	7696	promoter
chr16	1964827	1965826	RPS2	10404	promoter
chr16	1965856	1966855	RNF151	23235	promoter
chr16	1971053	1972052	TBL3	11587	promoter
chr16	1981470	1982469	NOXO1	19404	promoter
chr16	1983193	1984192	GFER	4236	promoter
chr16	1988970	1989969	SYNGR3	11501	promoter
chr16	2009822	2010821	ZNF598	28079	promoter
chr16	2018785	2019784	NPW	30509	promoter
chr16	2025902	2026901	NHERF2	11076	promoter
chr16	2047835	2048834	NTHL1	8028	promoter
chr16	2046985	2047984	TSC2	12363	promoter
chr16	2135899	2136898	PKD1	9008	promoter
chr16	2147625	2148624	RAB26	14259	promoter
chr16	2154782	2155781	TRAF7	20456	promoter
chr16	2196606	2197605	CASKIN1	20879	promoter
chr16	2204454	2205453	MLST8	24825	promoter
chr16	2210864	2211863	BRICD5	28309	promoter
chr16	2214841	2215840	PGP	8909	promoter
chr16	2222591	2223590	E4F1	3121	promoter
chr16	2235444	2236443	DNASE1L2	2958	promoter
chr16	2251588	2252587	ECI1	2703	promoter
chr16	2268127	2269126	RNPS1	10080	promoter
chr16	2340729	2341728	ABCA3	33	promoter
chr16	2428447	2429446	CCNF	1591	promoter
chr16	2459109	2460108	TEDC2	25849	promoter
chr16	2470297	2471296	NTN3	8030	promoter
chr16	2474127	2475126	TBC1D24	29203	promoter
chr16	2512952	2513951	ATP6V0C	855	promoter
chr16	2519371	2520370	AMDHD2	24262	promoter
chr16	2531409	2532408	CEMP1	32553	promoter
chr16	2537021	2538020	PDPK1	8816	promoter
chr16	2681523	2682522	KCTD5	21423	promoter
chr16	2720225	2721224	PRSS27	15475	promoter
chr16	2751638	2752637	SRRM2	16639	promoter
chr16	2777281	2778280	ELOB	11619	promoter
chr16	2787561	2788560	PRSS33	30405	promoter
chr16	2797470	2798469	PRSS41	30715	promoter
chr16	2816237	2817236	PRSS21	9485	promoter
chr16	2829303	2830302	ZG16B	30456	promoter
chr16	2858171	2859170	PRSS22	14368	promoter
chr16	2882215	2883214	FLYWCH2	25178	promoter
chr16	2910931	2911930	FLYWCH1	25404	promoter
chr16	2963275	2964274	KREMEN2	18797	promoter
chr16	2968348	2969347	PAQR4	26386	promoter
chr16	2980447	2981446	PKMYT1	29650	promoter
chr16	2987262	2988261	GREP1	27549	promoter
chr16	3011923	3012922	CLDN9	2051	promoter
chr16	3019368	3020367	TNFRSF12A	18152	promoter
chr16	3018184	3019183	CLDN6	2048	promoter
chr16	3023035	3024034	THOC6	28369	promoter
chr16	3023943	3024942	HCFC1R1	21198	promoter
chr16	3036945	3037944	BICDL2	33584	promoter
chr16	3045561	3046560	MMP25	14246	promoter
chr16	3064640	3065639	IL32	16830	promoter
chr16	3099295	3100294	ZSCAN10	12997	promoter
chr16	3111586	3112585	ZNF205	12996	promoter
chr16	3134029	3135028	ZNF213	13005	promoter
chr16	3187204	3188203	OR1F1	8194	promoter
chr16	3235159	3236158	ZNF200	12993	promoter
chr16	3256634	3257633	MEFV	6998	promoter
chr16	3282491	3283490	ZNF263	13056	promoter
chr16	3304497	3305496	ZNF75A	13146	promoter
chr16	3305431	3306430	TIGD7	18331	promoter
chr16	3354889	3355888	OR2C1	8242	promoter
chr16	3401005	3402004	ZSCAN32	20812	promoter
chr16	3400215	3401214	ZNF174	12963	promoter
chr16	3443505	3444504	ZNF597	26573	promoter
chr16	3442680	3443679	NAA60	25875	promoter
chr16	3495490	3496489	C16orf90	34455	promoter
chr16	3500004	3501003	CLUAP1	19009	promoter
chr16	3577404	3578403	NLRC3	29889	promoter
chr16	3611607	3612606	SLX4	23845	promoter
chr16	3653691	3654690	DNASE1	2956	promoter
chr16	3717525	3718524	TRAP1	16264	promoter
chr16	3880714	3881713	CREBBP	2348	promoter
chr16	4116443	4117442	ADCY9	240	promoter
chr16	4242081	4243080	SRL	11295	promoter
chr16	4273024	4274023	TFAP4	11745	promoter
chr16	4315067	4316066	GLIS2	29450	promoter
chr16	4351322	4352321	PAM16	29679	promoter
chr16	4370848	4371847	VASN	18517	promoter
chr16	4416597	4417596	CORO7	26161	promoter
chr16	4424868	4425867	DNAJA3	11808	promoter
chr16	4475398	4476397	HMOX2	5014	promoter
chr16	4474626	4475625	NMRAL1	24987	promoter
chr16	4538774	4539773	CDIP1	13234	promoter
chr16	4555340	4556339	C16orf96	40031	promoter
chr16	4614889	4615888	UBALD1	29576	promoter
chr16	4623826	4624825	MGRN1	20254	promoter
chr16	4692562	4693561	NUDT16L1	28154	promoter
chr16	4733537	4734536	DNAAF8	25081	promoter
chr16	4734272	4735271	ANKS3	29422	promoter
chr16	4767163	4768162	ZNF500	23716	promoter
chr16	4794369	4795368	SMIM22	48329	promoter
chr16	4788346	4789345	SEPTIN12	26348	promoter
chr16	4802634	4803633	ROGDI	29478	promoter
chr16	4846481	4847480	UBN1	12506	promoter
chr16	4847289	4848288	GLYR1	24434	promoter
chr16	4957330	4958329	SEC14L5	29032	promoter
chr16	4937149	4938148	PPL	9273	promoter
chr16	5070843	5071842	ALG1	18294	promoter
chr16	5033936	5034935	NAGPA	17378	promoter
chr16	5065957	5066956	C16orf89	28687	promoter
chr16	5097796	5098795	EEF2KMT	32221	promoter
chr16	6018024	6019023	RBFOX1	18222	promoter
chr16	8590512	8591511	TMEM114	33227	promoter
chr16	8620698	8621697	METTL22	28368	promoter
chr16	8673617	8674616	ABAT	23	promoter
chr16	8796839	8797838	PMM2	9115	promoter
chr16	8797640	8798639	TMEM186	24530	promoter
chr16	8869007	8870006	CARHSP1	17150	promoter
chr16	8881351	8882350	LITAFD	53927	promoter
chr16	8963907	8964906	USP7	12630	promoter
chr16	9090644	9091643	HAPSTR1	30103	promoter
chr16	10182429	10183428	GRIN2A	4585	promoter
chr16	10385061	10386060	ATF7IP2	20397	promoter
chr16	10580599	10581598	EMP2	3334	promoter
chr16	10694931	10695930	TEKT5	26554	promoter
chr16	10742842	10743841	NUBP1	8041	promoter
chr16	10818795	10819794	TVP23A	20398	promoter
chr16	10876202	10877201	CIITA	7067	promoter
chr16	10942469	10943468	DEXI	13267	promoter
chr16	10943564	10944563	CLEC16A	29013	promoter
chr16	11344459	11345458	RMI2	28349	promoter
chr16	11256205	11257204	SOCS1	19383	promoter
chr16	11269326	11270325	TNP2	11952	promoter
chr16	11273630	11274629	PRM3	13732	promoter
chr16	11276481	11277480	PRM2	9448	promoter
chr16	11281331	11282330	PRM1	9447	promoter
chr16	11586920	11587919	LITAF	16841	promoter
chr16	11667455	11668454	SNN	11149	promoter
chr16	11742858	11743857	TXNDC11	28030	promoter
chr16	11797259	11798258	ZC3H7A	30959	promoter
chr16	11851543	11852542	RSL1D1	24534	promoter
chr16	11915957	11916956	GSPT1	4621	promoter
chr16	11964210	11965209	TNFRSF17	11913	promoter
chr16	11942046	11943045	NPIPB2	37451	promoter
chr16	11975734	11976733	SNX29	30542	promoter
chr16	12803888	12804887	CPPED1	25632	promoter
chr16	12900598	12901597	SHISA9	37231	promoter
chr16	13919154	13920153	ERCC4	3436	promoter
chr16	14070319	14071318	MRTFB	29819	promoter
chr16	14630261	14631260	PARN	8609	promoter
chr16	14631951	14632950	BFAR	17613	promoter
chr16	14694309	14695308	PLA2G10	9029	promoter
chr16	14702411	14703410	NPIPA3	41978	promoter
chr16	14741533	14742532	NPIPA2	41979	promoter
chr16	14832721	14833720	NOMO1	30060	promoter
chr16	14936443	14937442	NPIPA1	7909	promoter
chr16	14974026	14975025	PDXDC1	28995	promoter
chr16	15056075	15057074	NTAN1	29909	promoter
chr16	15094273	15095272	RRN3	30346	promoter
chr16	15378295	15379294	NPIPA5	41980	promoter
chr16	15394754	15395753	MPV17L	26827	promoter
chr16	15433588	15434587	BMERB1	19213	promoter
chr16	15643155	15644154	MARF1	29562	promoter
chr16	15649245	15650244	NDE1	17619	promoter
chr16	15857029	15858028	MYH11	7569	promoter
chr16	15888604	15889603	CEP20	26435	promoter
chr16	15948616	15949615	ABCC1	51	promoter
chr16	16223495	16224494	ABCC6	57	promoter
chr16	16231528	16232527	NOMO3	25242	promoter
chr16	16330877	16331876	NPIPA6	27893	promoter
chr16	16378140	16379139	NPIPA7	41982	promoter
chr16	17470961	17471960	XYLT1	15516	promoter
chr16	18336737	18337736	NPIPA8	41983	promoter
chr16	18376840	18377839	NPIPA9	41984	promoter
chr16	18562098	18563097	NOMO2	22652	promoter
chr16	18790335	18791334	RPS15A	10389	promoter
chr16	18801550	18802549	ARL6IP1	697	promoter
chr16	18926409	18927408	SMG1	30045	promoter
chr16	18982934	18983933	TMC7	23000	promoter
chr16	19066614	19067613	COQ7	2244	promoter
chr16	19112964	19113963	ITPRIPL2	27257	promoter
chr16	19167240	19168239	SYT17	24119	promoter
chr16	19284731	19285730	CLEC19A	34522	promoter
chr16	19416883	19417882	TMC5	22999	promoter
chr16	19522099	19523098	GDE1	29644	promoter
chr16	19522942	19523941	CCP110	24342	promoter
chr16	19554703	19555702	VPS35L	24641	promoter
